NatEmis,verify,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNATEMIS,NewNATEMIS,Learners2022,Educators2022
103315608,False,2022,WC,1,MOLENBEEK SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,4,NULL,UNKNOWN,CED,315608,005981,NULL,NULL,"18,485562632","-33,9301438433",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100053,99,UNKNOWN,MR AM  WARNICK,99,MAITLAND GARDEN VILLAGE,CITY OF CAPE TOWN,"ALEXANDRA AND ANNEX ROAD, MAITLAND, , CITY OF CAPE TOWN, 7404","Po Box 953, Maitland, , 7404",0215114507,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,103315608,103315608,172,16
103484644,False,2022,WC,1,ALPHA SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,9,NULL,UNKNOWN,HOR,484644,000947,NULL,NULL,"18,4508858999","-33,9354059149",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100057,99,UNKNOWN,MS N.  KEARNS,99,WOODSTOCK,CITY OF CAPE TOWN,"PALMERSTON ROAD, WOODSTOCK, , CITY OF CAPE TOWN, 7925","POSBUS 48, CAPE TOWN, , 7915",0214471213,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,103484644,103484644,128,15
104314706,False,2022,WC,1,OCEAN VIEW SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,6,NULL,UNKNOWN,UNKNOWN,314706,000969,NULL,NULL,"18,3495287294","-34,1457702932",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100061,99,UNKNOWN,MRS F  Williams,99,OCEAN VIEW,CITY OF CAPE TOWN,"C/O DRACO ROAD AND CASTOR WAY, OCEAN VIEW, , CITY OF CAPE TOWN, 7975","Po Box 43847, FISH HOEK, , 7974",0217832381,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,104314706,104314706,106,8
105007171,False,2022,WC,1,KHANYISA SCHOOL,Open,INDEPENDENT,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,8,UNKNOWN,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,4682503931","-34,0243325069",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100073,99,UNKNOWN,MRS D  KLASSEN,99,PLUMSTEAD,CITY OF CAPE TOWN,"VICTORIA ROAD, PLUMSTEAD, , CITY OF CAPE TOWN, 7801","P O Box 476, Plumstead, , 7801",0217611709,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105007171,105007171,62,9
105007438,False,2022,WC,1,PRO ED HOUSE,Open,INDEPENDENT,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,6,UNKNOWN,UNKNOWN,WCE,99,N/A,NULL,NULL,"18,4770932567","-33,9589940025",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100057,99,UNKNOWN,MS BELINDA  BACKWELL,99,ROSEBANK,CITY OF CAPE TOWN,"CNR ELMA & ERIN ROADS, RONDEBOSCH, , CITY OF CAPE TOWN, 7700","Cnr Erin & Elma Roads, Rondebosch, , 7700",0216861567,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105007438,105007438,#N/A,#N/A
105302200,False,2022,WC,1,BATAVIA SPESIALE SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,School of Skills,SPECIAL NEEDS EDUCATION,METRO CENTRAL,10,NULL,UNKNOWN,UNKNOWN,302200,005120,NULL,NULL,"18,4898095221","-33,9832543345",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100058,99,UNKNOWN,MS S  THIART,99,CLAREMONT,CITY OF CAPE TOWN,"LAURIERWEG, CLAREMONT, , CITY OF CAPE TOWN, 7708","POSBUS 36357, GLOSDERRY, CAPE TOWN, 7702",0216715110,Y,ABCDE,NOT APPLICABLE,N,N/A,,Fee Charging,,1243,WC,Not Moved,105302200,105302200,509,36
105308363,False,2022,WC,1,OAKLEY HOUSE SCHOOL,Open,INDEPENDENT,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,7,UNKNOWN,UNKNOWN,WCE,99,N/A,1009988,1009988,"18,4621407219","-34,0346123706",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100073,99,UNKNOWN,MR JA  BUCHANAN,99,DIEPRIVER,CITY OF CAPE TOWN,"MYBURGH ROAD, DIEPRIVER, , CITY OF CAPE TOWN, 7800","68 Myburgh Road, DIEP RIVER, , 7800",0217133885,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105308363,105308363,204,40
105309608,False,2022,WC,1,MARY KIHN SCHOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,5,NULL,UNKNOWN,WCE,309608,005917,NULL,NULL,"18,4750734567","-33,9413068184",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100057,99,UNKNOWN,MRS J  WILMOT,99,OBSERVATORY,CITY OF CAPE TOWN,"LOW STREET, OBSERVATORY, , CITY OF CAPE TOWN, 7925","34 Low Street, Observatory, , 7925",0214470310,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105309608,105309608,118,20
105314196,False,2022,WC,1,BLOUVLEI SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,8,NULL,UNKNOWN,UNKNOWN,314196,000952,NULL,NULL,"18,4735651519","-34,0600281515",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100072,99,UNKNOWN,MRS CA  DAVIDS,99,RETREAT,CITY OF CAPE TOWN,"6DE LAAN, RETREAT, , CITY OF CAPE TOWN, 7945","POSBUS 124, CAPE TOWN, , 7965",0217120857,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105314196,105314196,177,16
105314387,False,2022,WC,1,CAFDA SCHOOL OF SKILLS,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,School of Skills,SPECIAL NEEDS EDUCATION,METRO SOUTH,2,NULL,UNKNOWN,WCE,99,061048,NULL,NULL,"18,4875235721","-34,0569125205",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100110,99,UNKNOWN,MR A  MANUELS,99,RETREAT,CITY OF CAPE TOWN,"PETER CHARLES STREET, RETREAT, , CITY OF CAPE TOWN, 7945","Peter Charles Street, Retreat, , 7945",0217129182,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105314387,105314387,330,21
105314633,False,2022,WC,1,DOMINIKAANSE SKOOL VIR DOWES,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,3,NULL,UNKNOWN,CED,314633,000926,1009965,1009965,"18,4723564358","-34,0145745148",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100063,99,UNKNOWN,MS L  RUTTER,99,WYNBERG,CITY OF CAPE TOWN,"CLARE ROAD, WITTEBOME, , CITY OF CAPE TOWN, 7800","Posbus 19027, Wynberg, , 7824",0217618046,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105314633,105314633,230,39
105315036,False,2022,WC,1,MAITLAND COTTAGE HOME,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,Hospital School,SPECIAL NEEDS EDUCATION,METRO CENTRAL,9,NULL,UNKNOWN,UNKNOWN,315036,000933,NULL,NULL,"18,4561702284","-33,9747442634",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100059,99,UNKNOWN,MS L.B.  JANTJIES,99,NEWLANDS,CITY OF CAPE TOWN,"KILDAREWEG, NUWELAND, , CITY OF CAPE TOWN, 7700","Kildareweg, NUWELAND, , 7700",0216740182,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105315036,105315036,#N/A,2
105315601,False,2022,WC,1,BEL PORTO SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,6,NULL,UNKNOWN,UNKNOWN,315601,005982,NULL,NULL,"18,4931981901","-33,9875772924",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100060,99,UNKNOWN,MRS I  HERMAN,99,LANSDOWNE,CITY OF CAPE TOWN,"ARCADIA AVENUE, LANSDOWNE, , CITY OF CAPE TOWN, 7780","PRIVAATSAK X3, CLAREINCH, , 7740",0216964134,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105315601,105315601,242,22
105315606,False,2022,WC,1,GLENBRIDGE SPECIAL SCHOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,5,NULL,UNKNOWN,UNKNOWN,315606,005978,NULL,NULL,"18,4658523244","-34,0342976945",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100073,99,UNKNOWN,MR D  DAWSON,99,DIEPRIVER,CITY OF CAPE TOWN,"91 MAIN ROAD, DIEP RIVER, , CITY OF CAPE TOWN, 7800","P.O. Box 30055, Tokai, , 7966",0217122075,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105315606,105315606,217,28
105315611,False,2022,WC,1,TAFELBERGSKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO NORTH,7,NULL,UNKNOWN,CED,315611,005970,1001165,1001165,"18,5430028235","-33,8571636273",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100005,99,UNKNOWN,MR L.E  BENECKE,99,BOTHASIG,CITY OF CAPE TOWN,"SWELLENGREBEL AVENUE, BOTHASIG, , CITY OF CAPE TOWN, 7441","Posbus 28376, Bothasig, , 7406",0215582405,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105315611,105315611,365,36
105315612,False,2022,WC,1,VERA-SCHOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,6,NULL,UNKNOWN,CED,315612,005975,NULL,NULL,"18,4946786489","-33,9791759107",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100060,99,UNKNOWN,MR CD  REED,99,RONDEBOSCH EAST,CITY OF CAPE TOWN,"ANGLESEY ROAD, RONDEBOSCH-EAST, , CITY OF CAPE TOWN, 7700","Private Bag X4, Clareinch, , 7740",0216962844,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105315612,105315612,181,26
105315613,False,2022,WC,1,VISTA NOVA-SCHOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,10,NULL,UNKNOWN,CED,315613,005971,1009954,1009954,"18,4861778734","-33,9569787998",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100058,99,UNKNOWN,MR R  WARD,99,RONDEBOSCH,CITY OF CAPE TOWN,"MILNER ROAD, RONDEBOSCH, , CITY OF CAPE TOWN, 7700","P.O. Box 193, Rondebosch, , 7700",0216895323,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105315613,105315613,437,44
105447900,False,2022,WC,1,OTTERY JEUGSORG EN ONDERWYSSENTRUM,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,1,NULL,UNKNOWN,WCE,447900,040292,NULL,NULL,"18,4993885163","-34,0189385134",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100063,99,UNKNOWN,MR M.  MAHADICK,99,OTTERY,CITY OF CAPE TOWN,"PLANTASIEWEG, OTTERY, , CITY OF CAPE TOWN, 7808","PRIVAATSAK X4, CAPE TOWN, , 7808",0217033030,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105447900,105447900,#N/A,26
105484628,False,2022,WC,1,MARY HARDING SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,7,NULL,UNKNOWN,UNKNOWN,484628,000966,NULL,NULL,"18,5238976628","-33,9667014368",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100048,99,UNKNOWN,MR K  FLORIS,99,BELGRAVIA,CITY OF CAPE TOWN,"KLIPFONTEINWEG, ATHLONE, , CITY OF CAPE TOWN, 7760","Posbus 104, Athlone, , 7764",0216378068,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105484628,105484628,298,26
105484652,False,2022,WC,1,EROSSKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,4,NULL,UNKNOWN,UNKNOWN,484652,000941,1009918,1009918,"18,5300615951","-33,9525689551",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100049,99,UNKNOWN,MR S  JULIUS,99,BRIDGETOWN,CITY OF CAPE TOWN,"TARENTAALWEG, BRIDGETOWN, ATHLONE, CITY OF CAPE TOWN, 7764","Posbus 82, Athlone, , 7764",0216379080,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,105484652,105484652,331,52
106000108,False,2022,WC,1,NOLUTHANDO SCHOOL FOR THE DEAF,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO EAST,6,NULL,UNKNOWN,UNKNOWN,108,007111,1004496,1004496,"18,6753454658","-34,0242004198",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100093,99,UNKNOWN,MR A.A.  NCINANE,99,KHAYELITSHA,CITY OF CAPE TOWN,"JAPHTA MASEMOLA, SITE-B, KHAYELITSHA, CITY OF CAPE TOWN, 7784","P.O.BOX 129, KHAYELITSHA, , 7783",0213611160,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,106000108,106000108,293,47
106000113,False,2022,WC,1,TEMBALETU,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO CENTRAL,8,NULL,UNKNOWN,UNKNOWN,113,007112,NULL,NULL,"18,5703870997","-33,9892232062",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100038,99,UNKNOWN,MR AB  MTSHAZO,99,GUGULETU,CITY OF CAPE TOWN,"NY 77, GUGULETHU, , CITY OF CAPE TOWN, 7750","Po Box 2228, Clareinch, , 7740",0216375902,Y,ABCDE,NOT APPLICABLE,N,N/A,,No Fee,,1243,WC,Not Moved,106000113,106000113,184,21
106008227,False,2022,WC,1,MITCHELL'S PLAIN SCHOOL OF SKILLS,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,School of Skills,SPECIAL NEEDS EDUCATION,METRO SOUTH,7,NULL,UNKNOWN,WCE,99,044431,NULL,NULL,"18,5973406859","-34,06148138",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100081,99,UNKNOWN,MRS N. J  MEYER,99,ROCKLANDS,CITY OF CAPE TOWN,"C/O WELTEVREDEN & CEDARS AVE, ROCKLANDS, MITCHELLS PLAIN, CITY OF CAPE TOWN, 7785","Co Weltevreden & Cedars Ave, Rocklands, MITCHELL'S PLAIN, 7785",0213921213,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,106008227,106008227,615,37
106008228,False,2022,WC,1,SIVIWE SCHOOL OF SKILLS,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,School of Skills,SPECIAL NEEDS EDUCATION,METRO CENTRAL,8,NULL,UNKNOWN,WCE,99,044435,NULL,NULL,"18,5698274039","-33,9911962122",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100038,99,UNKNOWN,MRS Y  LUPONDO,99,GUGULETU,CITY OF CAPE TOWN,"NY 82, GUGULETHU, , CITY OF CAPE TOWN, 7750","P O Box 53, Guglethu, , 7750",0216332958,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,106008228,106008228,548,30
106008368,False,2022,WC,1,LATHI-THA SCHOOL OF SKILLS,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,School of Skills,SPECIAL NEEDS EDUCATION,METRO EAST,7,NULL,UNKNOWN,WCE,314293,061047,NULL,NULL,"18,6640713878","-34,0362266822",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100092,99,UNKNOWN,MR MJ  WITBOOI,99,KHAYELITSHA,CITY OF CAPE TOWN,"MKHONTO CRESCENT, E-SECTION, KHAYELITSHA, CITY OF CAPE TOWN, 7784","PO Box 90, KHAYELITSHA, , 7784",0815216666,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,106008368,106008368,448,27
106324531,False,2022,WC,1,KHAYELITSHA LSEN SCHOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO EAST,1,NULL,UNKNOWN,WCE,324531,044408,NULL,NULL,"18,6600329974","-34,039332752",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100092,99,UNKNOWN,MRS B.F.  VELEBAYI,99,KHAYELITSHA,CITY OF CAPE TOWN,"MSAKABENI ROAD, KHAYELITSHA, , CITY OF CAPE TOWN, 7784","P.O.BOX 231, MITCHELLSPLAIN, MITCHELLSPLAIN, 7784",0740741239,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,106324531,106324531,389,31
106494615,False,2022,WC,1,LENTEGEUR SCHOOL FOR LSEN-SMH,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,4,NULL,UNKNOWN,UNKNOWN,494615,000965,NULL,NULL,"18,6219506206","-34,0231039821",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100076,99,UNKNOWN,MRS E  DAVIDS,99,LENTEGEUR,CITY OF CAPE TOWN,"LENTEGEUR HOSPITAL, HIGHLANDS DRIVE, MITCHELLS PLAIN, CITY OF CAPE TOWN, 7785","Posbus 80, Mitchell'S Plain, , 7785",0213714111,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,106494615,106494615,236,25
106494623,False,2022,WC,1,BEACON SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,7,NULL,UNKNOWN,UNKNOWN,494623,000951,NULL,NULL,"18,5977335334","-34,0520996061",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100078,99,UNKNOWN,MRS C  MULLER,99,WESTRIDGE,CITY OF CAPE TOWN,"LOGANBERRYWEG, WESTRIDGE, MITCHELLS PLAIN, CITY OF CAPE TOWN, 7785","POSBUS 346, TOWN CENTRE, MITCHELL'S PLAIN, 7789",0213714324,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,106494623,106494623,275,28
106494631,False,2022,WC,1,AGAPESKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO SOUTH,1,NULL,UNKNOWN,UNKNOWN,494631,000940,NULL,NULL,"18,6234102117","-34,0637713186",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100082,99,UNKNOWN,MRS B.  LAMBERT,99,TAFELSIG,CITY OF CAPE TOWN,"YELLOWWOOD ROAD, TAFELSIG, MITCHELLS PLAIN, CITY OF CAPE TOWN, 7785","POSBUS 223, Mitchell's Plain, , 7785",0213924162,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,106494631,106494631,183,20
107008381,False,2022,WC,1,AXIOS SCHOOL OF SKILLS,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,School of Skills,SPECIAL NEEDS EDUCATION,METRO EAST,1,NULL,UNKNOWN,WCE,3250,061055,NULL,NULL,"18,7233885325","-34,0211423576",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100016,99,UNKNOWN,MR G.V  Engelbrecht,99,EERSTERIVIER SOUTH,CITY OF CAPE TOWN,"OLD FAURE ROAD, FAURE, , CITY OF CAPE TOWN, 7103","PO BOX 731, CAPE TOWN, , 7103",0219045306,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,107008381,107008381,425,30
107315600,False,2022,WC,1,ALTA DU TOIT SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO EAST,4,NULL,UNKNOWN,CED,315600,005976,NULL,NULL,"18,6980921697","-33,9253232232",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100011,99,UNKNOWN,MR M  ERASMUS,99,AMANDELSIG,CITY OF CAPE TOWN,"PIET FRANSMANSTRAAT, KUILSRIVIER, , CITY OF CAPE TOWN, 7580","PRIVAATSAK X10, KUILSRIVIER, , 7579",0219034178,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,107315600,107315600,367,28
107315607,False,2022,WC,1,JAN KRIEL-SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO EAST,3,NULL,UNKNOWN,CED,315607,005968,1004420,1004420,"18,6836835175","-33,9202630736",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100011,99,UNKNOWN,MR GB  ODENDAAL,99,JAN KRIEL,CITY OF CAPE TOWN,"SKOOLSTRAAT, KUILSRIVIER, , CITY OF CAPE TOWN, 7580","Posbus 17, Kuilsrivier, , 7579",0219031108,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,107315607,107315607,524,54
107315609,False,2022,WC,1,PAARL-SKOOL VIR NEURAAL GESTREMDE KINDE,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO EAST,2,NULL,UNKNOWN,UNKNOWN,315609,005974,NULL,NULL,"18,689184407","-33,8677608454",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100102,99,UNKNOWN,MR JNC  KRUGER,99,MORGENSTER HEIGHTS,CITY OF CAPE TOWN,"ROGLANDSTRAAT, BRACKENFELL, , CITY OF CAPE TOWN, 7560","Posbus 140, Brackenfell, , 7561",0219815555,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,107315609,107315609,321,40
107324647,False,2022,WC,1,BET-EL SKOOL VIR EPILEPTICI,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,METRO EAST,1,NULL,UNKNOWN,CED,324647,000949,NULL,NULL,"18,6620598428","-33,9500391773",City of Cape Town Metropolitan Municipality,City of Cape Town Metropolitan Municipality,19100019,99,UNKNOWN,MR T  NEFDT,99,KUILSRIVIER SOUTH SMALLHOLDING,CITY OF CAPE TOWN,"UIT OU NOOIENSFONTEINPAD, KUILSRIVIER, , CITY OF CAPE TOWN, 7580","POSBUS 105, CAPE TOWN, , 7580",0219035147,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,107324647,107324647,434,26
108447870,False,2022,WC,1,PAARL VAARDIGHEIDSKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,School of Skills,SPECIAL NEEDS EDUCATION,CAPE WINELANDS,9,NULL,UNKNOWN,UNKNOWN,447870,040288,NULL,NULL,"18,9560219875","-33,7862611741",Cape Winelands,Drakenstein Local Municipality,10203028,99,UNKNOWN,MR S  MATIWANE,99,OUTSIDE A TOWN,OUTSIDE A TOWN,"R45 FRANSCHHOEK ROAD, SIMONDIUM, , OUTSIDE A TOWN, 7624","Posbus X6004, Suider-Paarl, , 7624",0218632043,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,108447870,108447870,409,20
108474126,False,2022,WC,1,LIGSTRAAL SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,CAPE WINELANDS,9,NULL,UNKNOWN,CED,474126,000972,NULL,NULL,"18,9982284499","-33,7384183019",Cape Winelands,Drakenstein Local Municipality,10203033,99,UNKNOWN,MRS IR  MENTOOR,99,LANGVLEI,PAARL,"PIENAARSTRAAT, PAARL-OOS, , PAARL, 7627","Posbus 1102, Nederburg, PAARL-OOS, 7627",0218627182,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,108474126,108474126,271,22
109329754,False,2022,WC,1,DOROTHEA SPESIALE SKOOL,Open,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,CAPE WINELANDS,10,NULL,UNKNOWN,CED,329754,000956,NULL,NULL,"18,8536681356","-33,9096858007",Cape Winelands,Stellenbosch Local Municipality,10204016,99,UNKNOWN,MRS A.  WILLIAMS,99,CLOETESVILLE,STELLENBOSCH,"H/V LANG- EN LASTSTRAAT, CLOETESVILLE, , STELLENBOSCH, 7600","Posbus 2046, Matieland, STELLENBOSCH, 7600",0218895461,Y,ABCDE,NOT APPLICABLE,N,N/A,,99,,1243,WC,Not Moved,109329754,109329754,257,24
